object_id,global_id,date,location,unlisted_location,monitor_name,pool_id,water_level_in,optional_comments,x,y,location_pool_id
56,c12a674f-59d9-47d1-92fe-1ee58f3ea24f,1/25/19 8:00,south_parcel,NA,Beau Tindall,6,10,NA,-119.8842037,34.41900676,south_parcel_6
168,16f9a24b-fe26-491e-a3c2-01ef23e6ca18,2/1/19 8:00,south_parcel,NA,Beau Tindall,6,11,NA,-119.8842266,34.4237716,south_parcel_6
239,5e6d46f6-96fa-4c05-a555-7e2506561500,2/8/19 8:00,south_parcel,NA,Beau Tindall,6,10.5,NA,-119.8839728,34.42353163,south_parcel_6
317,f42cdccd-918f-48b1-9531-297a88c6b69d,2/15/19 8:00,south_parcel,NA,Beau Tindall,6,11,NA,-119.8841855,34.41883198,south_parcel_6
385,561c37da-7f34-4add-8ead-7b8a6b2a183f,2/22/19 8:00,south_parcel,NA,Beau Tindall,6,10.5,NA,-119.8835272,34.42604596,south_parcel_6
459,c54c294a-365d-4126-8a92-ac93ef39531b,3/1/19 8:00,south_parcel,NA,Beau Tindall,6,11,NA,-119.8841997,34.4185333,south_parcel_6
541,0bc164c8-590c-4797-8e43-16fd1e9ff9b1,3/8/19 8:00,south_parcel,NA,Beau Tindall,6,11,NA,-119.8841804,34.41885815,south_parcel_6
600,bb75ec19-9564-4298-a04f-161b19c51db4,3/15/19 7:00,south_parcel,NA,Beau Tindall,6,10,NA,-119.8841608,34.41884329,south_parcel_6
671,0d9cb067-f3fc-4266-850b-5207ea56ccb6,3/22/19 7:00,south_parcel,NA,Beau Tindall,6,9.5,NA,-119.8842312,34.41882699,south_parcel_6
722,5072bbae-d265-4a8e-ab02-a4169a41c61a,3/28/19 7:00,south_parcel,NA,Beau Tindall,6,9,NA,-119.8841674,34.4188545,south_parcel_6
834,ac7ae23f-9497-427f-95d5-ceda007ff01b,4/5/19 7:00,south_parcel,NA,Beau Tindall,6,7.5,NA,-119.8842256,34.41885585,south_parcel_6
888,f38790ae-c584-402b-8037-9a6930b2bb6b,4/11/19 7:00,south_parcel,NA,Beau Tindall,6,6.75,NA,-119.8842037,34.41879574,south_parcel_6
985,d5d42286-521d-4831-8610-c6f275510224,4/19/19 7:00,south_parcel,NA,Beau Tindall,6,5,NA,-119.8841926,34.41884834,south_parcel_6
976,25e37f69-76d6-41ed-a376-c0540cec3b92,4/26/19 7:00,south_parcel,NA,Beau Tindall,6,4,NA,-119.8841619,34.41882678,south_parcel_6
1001,2f0d3aca-332e-4301-afbd-eee885abab9f,5/3/19 7:00,south_parcel,NA,Beau Tindall,6,3.25,NA,-119.8841975,34.41887073,south_parcel_6
1010,9df89695-9483-4f62-bfbf-cb28ab292a08,5/10/19 7:00,south_parcel,NA,Beau Tindall,6,2.5,NA,-119.8841876,34.4188254,south_parcel_6
1017,4ebb48a3-e453-485f-9434-c8b1ccbd2124,5/17/19 7:00,south_parcel,NA,Beau Tindall,6,3,NA,-119.8841935,34.41885289,south_parcel_6
1084,cf96d58e-9434-490f-bb2e-e3cba11e4805,5/23/19 7:00,south_parcel,NA,Beau Tindall,6,4,NA,-119.8842041,34.4188206,south_parcel_6
1066,faa8b6bc-069d-4b79-a24f-db4ea2301ede,5/31/19 7:00,south_parcel,NA,Beau Tindall,6,2.5,NA,-119.8842408,34.41878789,south_parcel_6
1101,98c2192d-a590-4cbb-9363-5fa06d672cf0,6/6/19 7:00,south_parcel,NA,Beau Tindall,6,0,NA,-119.8842493,34.41885755,south_parcel_6
55,307e5df6-8e0a-4ce7-8d77-9ac93bccfb58,1/25/19 8:00,south_parcel,NA,Beau Tindall,7,12.5,NA,-119.8845841,34.4193901,south_parcel_7
167,23d6addb-4a45-4824-ad85-3fc720f7b937,2/1/19 8:00,south_parcel,NA,Beau Tindall,7,14,NA,-119.8846721,34.41922038,south_parcel_7
238,ddb022fb-2afe-4122-b266-b9407f9501a9,2/8/19 8:00,south_parcel,NA,Beau Tindall,7,13.75,NA,-119.882931,34.42277969,south_parcel_7
316,6f613582-cadc-4a5e-acea-cf532bd5cb4a,2/15/19 8:00,south_parcel,NA,Beau Tindall,7,14.25,NA,-119.8843988,34.41933657,south_parcel_7
384,b226f3e8-e80d-4df2-ab79-56bb61d5cfa2,2/22/19 8:00,south_parcel,NA,Beau Tindall,7,13.5,NA,-119.8811568,34.42334665,south_parcel_7
458,35851c81-61d1-4333-994d-bc08926ad9d6,3/1/19 8:00,south_parcel,NA,Beau Tindall,7,14,NA,-119.8846431,34.41920473,south_parcel_7
538,69307c6a-8e26-4ed2-ac73-fed36e20044b,3/8/19 8:00,south_parcel,NA,Beau Tindall,7,14.5,NA,-119.8844439,34.41922466,south_parcel_7
599,ec749561-820d-4ea8-82b0-d488a4c1ff90,3/15/19 7:00,south_parcel,NA,Beau Tindall,7,13,NA,-119.8844533,34.41924111,south_parcel_7
670,6031b1fe-8eac-416c-9961-3227f421341c,3/22/19 7:00,south_parcel,NA,Beau Tindall,7,13,NA,-119.8777948,34.42524568,south_parcel_7
721,5e0dbb40-393a-4eee-b4cb-e711d6884429,3/28/19 7:00,south_parcel,NA,Beau Tindall,7,10.75,NA,-119.8844575,34.4192162,south_parcel_7
833,d5ee5c1a-e0d4-4c37-ae7c-6ba5ada9f574,4/5/19 7:00,south_parcel,NA,Beau Tindall,7,8,NA,-119.8845218,34.41918652,south_parcel_7
887,83f46cdd-c315-4738-8428-99fb54ad028b,4/11/19 7:00,south_parcel,NA,Beau Tindall,7,6,NA,-119.884495,34.41920171,south_parcel_7
984,00374562-f4b2-4ff0-a6ba-a17dfc409d03,4/19/19 7:00,south_parcel,NA,Beau Tindall,7,3.75,NA,-119.8845065,34.41924473,south_parcel_7
975,164937e7-3cd3-4814-97e1-9c11f0cfa065,4/26/19 7:00,south_parcel,NA,Beau Tindall,7,0,NA,-119.8846293,34.41914967,south_parcel_7
1083,2b2eb027-fd46-436e-9af0-d46430c4b954,5/23/19 7:00,south_parcel,NA,Beau Tindall,7,5,NA,-119.8845106,34.41920734,south_parcel_7
1065,16a7e91f-e7cc-47a9-8837-da500e0ba384,5/31/19 7:00,south_parcel,NA,Beau Tindall,7,0.5,NA,-119.8845587,34.41920187,south_parcel_7
54,889c3503-ad8d-4008-ae3a-0664b4b2ade4,1/25/19 8:00,south_parcel,NA,Beau Tindall,8,0,NA,-119.8826357,34.42090569,south_parcel_8
166,d6dae392-edfc-4103-976d-619875a96a06,2/1/19 8:00,south_parcel,NA,Beau Tindall,8,13.75,NA,-119.8845611,34.41957135,south_parcel_8
237,4db49b7f-4eb6-402e-85da-7cd509b349a8,2/8/19 8:00,south_parcel,NA,Beau Tindall,8,11.5,NA,-119.8846974,34.41956701,south_parcel_8
315,076566ea-437f-46d2-9de7-f508c6c655cd,2/15/19 8:00,south_parcel,NA,Beau Tindall,8,14,NA,-119.8793658,34.42045182,south_parcel_8
383,50eb9198-690c-4bb3-9be2-3280b0abe260,2/22/19 8:00,south_parcel,NA,Beau Tindall,8,6,NA,-119.880862,34.42173659,south_parcel_8
457,3dfe9908-813a-42ff-8763-d714b6652546,3/1/19 8:00,south_parcel,NA,Beau Tindall,8,11,NA,-119.8844839,34.41939733,south_parcel_8
539,c08e1bc6-677d-4cb8-b226-13a6eaf4f0b0,3/8/19 8:00,south_parcel,NA,Beau Tindall,8,14.5,NA,-119.8844679,34.419526,south_parcel_8
598,036285f3-31ed-44e0-9727-6e684ef2d2c3,3/15/19 7:00,south_parcel,NA,Beau Tindall,8,9,NA,-119.8844682,34.41954311,south_parcel_8
669,6f49c354-35b0-4997-bf09-fab54def586c,3/22/19 7:00,south_parcel,NA,Beau Tindall,8,5.25,NA,-119.8843089,34.41953004,south_parcel_8
720,07d2110a-fd0f-45c6-bb8e-0db0bbf231bd,3/28/19 7:00,south_parcel,NA,Beau Tindall,8,0,NA,-119.8845155,34.41949006,south_parcel_8
53,4fe18d85-33cb-43a9-8666-4b195c75fa78,1/25/19 8:00,south_parcel,NA,Beau Tindall,9,5,NA,-119.8835962,34.42204059,south_parcel_9
165,174c2bb7-eebf-4d62-a444-eb12821821ae,2/1/19 8:00,south_parcel,NA,Beau Tindall,9,8.25,NA,-119.88211,34.42021728,south_parcel_9
236,133cb58a-332e-4508-82c1-96ec7149515a,2/8/19 8:00,south_parcel,NA,Beau Tindall,9,7.75,NA,-119.8843434,34.41926278,south_parcel_9
314,179b28bd-d2a6-4521-907f-46c6c289403d,2/15/19 8:00,south_parcel,NA,Beau Tindall,9,9.25,NA,-119.8844362,34.42012089,south_parcel_9
382,34a79f71-dd39-4cf0-a543-7826b58abb4a,2/22/19 8:00,south_parcel,NA,Beau Tindall,9,6.75,NA,-119.8818831,34.42278739,south_parcel_9
456,d893c6c2-2bde-4d24-b7ac-0043dd630a06,3/1/19 8:00,south_parcel,NA,Beau Tindall,9,7,NA,-119.8843572,34.41936746,south_parcel_9
540,d0d43dc6-f501-478d-b887-0e42ce85013d,3/8/19 8:00,south_parcel,NA,Beau Tindall,9,9,NA,-119.884336,34.41939403,south_parcel_9
597,0ebf5e28-7b14-4087-bcd2-eccff3ea7513,3/15/19 7:00,south_parcel,NA,Beau Tindall,9,5.75,NA,-119.8843849,34.4194085,south_parcel_9
668,55b0841a-546a-4e9b-97ce-4c33cdb51b86,3/22/19 7:00,south_parcel,NA,Beau Tindall,9,3,NA,-119.8844875,34.41945352,south_parcel_9
719,95a26783-d7cf-4ccb-9faf-a1ddb5bac363,3/28/19 7:00,south_parcel,NA,Beau Tindall,9,0,NA,-119.8843564,34.41939388,south_parcel_9
52,a59fd021-4b3a-4374-b34e-bc4798af7452,1/25/19 8:00,south_parcel,NA,Beau Tindall,SWW 1,0,NA,-119.8842699,34.41641856,south_parcel_SWW_1
173,b77967db-e588-485c-89e0-6fdefb26d6c5,2/1/19 8:00,south_parcel,NA,Beau Tindall,SWW 1,10.75,NA,-119.8844646,34.41812948,south_parcel_SWW_1
245,cde186be-a0a0-429a-b66b-d8fd3f84f4d7,2/8/19 8:00,south_parcel,NA,Beau Tindall,SWW 1,8.5,NA,-119.8841623,34.41783299,south_parcel_SWW_1
323,5e33fd81-e3b1-44aa-ae15-e88755681f3d,2/15/19 8:00,south_parcel,NA,Beau Tindall,SWW 1,13,NA,-119.8843147,34.41656807,south_parcel_SWW_1
391,b55a111f-8ef7-4db6-a733-b2feddd37587,2/22/19 8:00,south_parcel,NA,Beau Tindall,SWW 1,10.5,NA,-119.8841576,34.41641664,south_parcel_SWW_1
455,b5257568-9128-4a12-85bc-13f840cef95d,3/1/19 8:00,south_parcel,NA,Beau Tindall,SWW 1,11.5,NA,-119.8841437,34.41645934,south_parcel_SWW_1
547,04a7587e-0517-4b57-96d8-19170fa3f17a,3/8/19 8:00,south_parcel,NA,Beau Tindall,SWW 1,13.5,NA,-119.8842411,34.41640107,south_parcel_SWW_1
588,3287a6d5-2ae6-4fdc-a554-48721210d0e8,3/15/19 7:00,south_parcel,NA,Beau Tindall,SWW 1,9.75,NA,-119.8842303,34.4164672,south_parcel_SWW_1
677,43f49705-074e-4424-a023-d260ebf1ffc3,3/22/19 7:00,south_parcel,NA,Beau Tindall,SWW 1,3,NA,-119.8841544,34.41652077,south_parcel_SWW_1
728,9730e173-fea3-45ba-9402-42ef4782365e,3/28/19 7:00,south_parcel,NA,Beau Tindall,SWW 1,0,NA,-119.8844641,34.41646649,south_parcel_SWW_1
89,54ce8414-c8dc-4f7c-8c1a-371485b09420,1/14/19 0:00,storke_ranch,NA,Joanna Tang,2007,11,NA,0,0,storke_ranch_2007
37,13be2abb-3527-4e6e-a94d-20b906bea219,1/25/19 8:00,storke_ranch,NA,Kelly hildner,2007,9,NA,-119.8667709,34.42166977,storke_ranch_2007
82,d9c3f0f1-6144-40c4-8df8-8431894eb150,1/30/19 8:00,storke_ranch,NA,Kelly Hildner,2007,6.75,Water clear; some algae growth.,-119.8659002,34.42130172,storke_ranch_2007
152,81a024f5-0e77-48aa-b329-be24ad83d33f,2/1/19 8:00,storke_ranch,NA,Kelly hildner,2007,12,NA,0,0,storke_ranch_2007
219,30c466e3-25e0-4c0b-b6c8-6414ee083e55,2/8/19 8:00,storke_ranch,NA,Kelly Hildner,2007,11.5,NA,0,0,storke_ranch_2007
298,822b09c4-d118-45ed-a5e4-0e5dbf1d84d9,2/15/19 8:00,storke_ranch,NA,Kelly hildner,2007,12.5,NA,0,0,storke_ranch_2007
397,a3a87d96-5828-4ca5-b576-5c45db5f2cff,2/22/19 8:00,storke_ranch,NA,Kelly hildner,2007,10.5,Lots of algae,0,0,storke_ranch_2007
451,24f0fbd2-682f-4212-8737-35cb1c1cb0ff,3/1/19 8:00,storke_ranch,NA,Kelly hildner,2007,11.25,Still lots of algae,0,0,storke_ranch_2007
520,6562a9d9-489a-4809-968b-abab4b8bdb24,3/8/19 8:00,storke_ranch,NA,Kelly Hildner,2007,12,Lots of algae,-119.865958,34.42129657,storke_ranch_2007
587,2296a284-5dfe-4132-95e9-cfe4cf8def70,3/15/19 7:00,storke_ranch,NA,Kelly hildner,2007,9.5,Lots of Algae,0,0,storke_ranch_2007
758,abb09979-49d1-45bb-8ffc-1701df18cbca,4/1/19 7:00,storke_ranch,NA,Kelly Hildner,2007,0,NA,-119.8661505,34.42076593,storke_ranch_2007
86,64005ddf-b34c-4a20-8ccf-f11bc59dcd5f,1/14/19 0:00,storke_ranch,NA,Joanna Tang,2017,12,NA,0,0,storke_ranch_2017
40,9765e809-6743-43b8-9901-1d321cc27fe6,1/25/19 8:00,storke_ranch,NA,Kelly Hildner,2017,9.25,NA,-119.8661071,34.42111168,storke_ranch_2017
79,242a9c50-5634-4910-bd24-9b4c803a158a,1/30/19 8:00,storke_ranch,NA,Kelly Hildner,2017,7,Water clear; lots of algae.,-119.8663065,34.42112063,storke_ranch_2017
151,940cbaf2-1077-4049-9628-c4bf968bd337,2/1/19 8:00,storke_ranch,NA,Kelly hildner,2017,11.5,NA,0,0,storke_ranch_2017
220,650d5a8e-0aa7-439e-9d9b-b0ea7365b2a9,2/8/19 8:00,storke_ranch,NA,Kelly Hildner,2017,12,NA,0,0,storke_ranch_2017
296,74e6fe49-83d8-4c23-9c32-af2cab18f2d6,2/15/19 8:00,storke_ranch,NA,Kelly hildner,2017,13,NA,0,0,storke_ranch_2017
394,7de5fa6c-87d3-479e-aa57-ec057ff0ca2a,2/22/19 8:00,storke_ranch,NA,Kelly hildner,2017,11,NA,0,0,storke_ranch_2017
452,4bc97ae8-0b50-4618-8ecd-80433d6f7fe6,3/1/19 8:00,storke_ranch,NA,Kelly hildner,2017,12.75,NA,0,0,storke_ranch_2017
517,eef8af61-5acb-45c6-961d-a9cf7e9b83e9,3/8/19 8:00,storke_ranch,NA,Kelly Hildner,2017,13,NA,-119.8552945,34.42732992,storke_ranch_2017
584,506c4da0-bae2-4001-9c44-4a2724c90529,3/15/19 7:00,storke_ranch,NA,Kelly hildner,2017,13,NA,0,0,storke_ranch_2017
755,eae6330a-b1af-4819-a063-2b9ce8fa4953,4/1/19 7:00,storke_ranch,NA,Kelly Hildner,2017,0,NA,-119.8662387,34.42100483,storke_ranch_2017
869,f541c726-053b-4b05-9f06-bd437492d84f,4/11/19 7:00,storke_ranch,NA,Kelly Hildner,2017,0,NA,-119.8663962,34.42166118,storke_ranch_2017
1057,78290ae3-c0d8-4e16-a01c-f9a41b912037,5/24/19 7:00,storke_ranch,NA,Kelly Hildner,2017,5.5,NA,-119.8664184,34.42094486,storke_ranch_2017
85,8a90ea22-c2ac-4bef-8704-f9998ea500d7,1/13/19 0:00,storke_ranch,NA,Joanna Tang,East,8,NA,0,0,storke_ranch_East
41,27f172b0-7f68-4f0d-a218-cb1f6375a464,1/25/19 8:00,storke_ranch,NA,Kelly hildner,East,5,NA,-119.8663476,34.42078743,storke_ranch_East
78,2bc11745-83be-4476-97be-e19c5ed1d3d8,1/30/19 8:00,storke_ranch,NA,Kelly Hildner,East,3.25,NA,-119.8666445,34.42080854,storke_ranch_East
150,d84e5f2b-c88f-4671-957e-846f17e0409f,2/1/19 8:00,storke_ranch,NA,Kelly hildner,East,7.75,NA,0,0,storke_ranch_East
221,faa64b95-790a-4140-8f6c-1b290f1b3e19,2/8/19 8:00,storke_ranch,NA,Kelly Hildner,East,7,NA,0,0,storke_ranch_East
295,cac58636-feb1-45b2-8a6d-16767087ee30,2/15/19 8:00,storke_ranch,NA,Kelly hildner,East,8.25,NA,0,0,storke_ranch_East
393,a15aa468-30f8-4721-bd1a-e16bc84a9b3f,2/22/19 8:00,storke_ranch,NA,Kelly hildner,East,6,NA,0,0,storke_ranch_East
453,fa5bf7ad-52e1-4248-a69d-2178f06d3965,3/1/19 8:00,storke_ranch,NA,Kelly hildner,East,7.5,NA,0,0,storke_ranch_East
516,241d2fde-ad56-41ac-96ad-a72ca8110ddb,3/8/19 8:00,storke_ranch,NA,Kelly Hildner,East,7.75,NA,-119.8662261,34.42101254,storke_ranch_East
583,90009552-e76b-46c8-a061-9d709b1a4745,3/15/19 7:00,storke_ranch,NA,Kelly hildner,East,5.5,Lots of algae,0,0,storke_ranch_East
754,b7b5c912-88fd-4218-bd11-03d4956daf93,4/1/19 7:00,storke_ranch,NA,Kelly Hildner,East,0,NA,-119.8666792,34.42102872,storke_ranch_East
868,079abe7f-4244-4d07-a8e7-962026debd00,4/12/19 7:00,storke_ranch,NA,Kelly Hildner,East,0,NA,-119.8663079,34.42160193,storke_ranch_East
1056,c500cfd9-19f2-4bc9-ab1d-76664f0529fb,5/24/19 7:00,storke_ranch,NA,Kelly Hildner,East,0,NA,-119.8666462,34.42113718,storke_ranch_East
84,81d96de0-5c10-4a0b-88f0-057887371058,1/13/19 0:00,storke_ranch,NA,Joanna Tang,Main,18,NA,0,0,storke_ranch_Main
77,11e08e1b-4264-44d4-a23a-1cb033a7c36a,1/30/19 8:00,storke_ranch,NA,Kelly Hildner,Main,5.25,Oily sheen on water surface,-119.8667911,34.42142338,storke_ranch_Main
149,0216aab3-0cc1-4789-89e8-adaf61d03630,2/1/19 8:00,storke_ranch,NA,Kelly hildner,Main,17,NA,0,0,storke_ranch_Main
216,a722da80-3053-47a5-9600-5f3dea3238ca,2/8/19 8:00,storke_ranch,NA,Kelly Hildner,Main,18.5,Lots of birds,0,0,storke_ranch_Main
294,7de59791-600e-41fc-a9dc-50685b877d66,2/15/19 8:00,storke_ranch,NA,Kelly hildner,Main,20,Pool has spread to fence,0,0,storke_ranch_Main
392,323b4c87-cee4-4afb-a1a8-73bc67ea0a86,2/22/19 8:00,storke_ranch,NA,Kelly hildner,Main,16,NA,0,0,storke_ranch_Main
514,6dad9c53-e74f-4c03-885a-67b647990952,3/8/19 8:00,storke_ranch,NA,Kelly Hildner,Main,18,NA,-119.8666634,34.42106414,storke_ranch_Main
515,d3723d05-4a0b-4230-9e9c-fa547dd76bd2,3/8/19 8:00,storke_ranch,NA,Kelly Hildner,Main,18,NA,-119.8653899,34.4183026,storke_ranch_Main
582,e7049b04-5a8b-47ca-be32-18ee8808b186,3/15/19 7:00,storke_ranch,NA,Kelly hildner,Main,6,Extremely dry,0,0,storke_ranch_Main
729,0692a23c-9c42-4c9e-bc2f-a60659c6cd9a,4/1/19 7:00,storke_ranch,NA,Kelly Hildner,Main,0,"Ground saturated, but no standing water. Dried papery mats of algae over most of pool",-119.8667728,34.4211182,storke_ranch_Main
867,d21643cc-75ce-426e-8065-4d6da5cd719b,4/11/19 7:00,storke_ranch,NA,Kelly Hildner,Main,0,NA,-119.8664086,34.42165544,storke_ranch_Main
42,3f18e858-da26-49c8-9284-308ce9e9c79d,1/25/19 8:00,storke_ranch,NA,Kelly Hildner,Main,10.25,NA,-119.8673473,34.42050045,storke_ranch_Main
454,5a6b198f-4b67-455a-8b51-67be7e8c9cd8,3/1/19 8:00,storke_ranch,NA,Kelly hildner,Main,13,Surprisingly more dry than expected,0,0,storke_ranch_Main
88,d77ba8ee-b698-4d7c-8beb-f0f12ed7467c,1/14/19 0:00,storke_ranch,NA,Joanna Tang,North,11.5,NA,0,0,storke_ranch_North
38,c547798e-4814-4492-a3d4-17b9892c859e,1/25/19 8:00,storke_ranch,NA,Kelly Hildner,North,9.75,NA,-119.8659501,34.42135193,storke_ranch_North
81,90220bdf-71c1-4b2d-95c2-195781366626,1/30/19 8:00,storke_ranch,NA,Kelly Hildner,North,8.75,Water clear; little algae growth.,-119.8658785,34.42134606,storke_ranch_North
218,5697a870-f37e-42b0-97fc-586edc201385,2/8/19 8:00,storke_ranch,NA,Kelly Hildner,North,12,NA,0,0,storke_ranch_North
297,a4f53532-958f-4c01-8e71-403ea1e846bc,2/15/19 8:00,storke_ranch,NA,Kelly hildner,North,12.75,NA,0,0,storke_ranch_North
396,a514935c-2284-4bab-b577-2bd891b5576b,2/22/19 8:00,storke_ranch,NA,Kelly hildner,North,11.25,NA,0,0,storke_ranch_North
450,8f682f39-b0b3-4e46-be63-0312e1c7af90,3/1/19 8:00,storke_ranch,NA,Kelly hildner,North,11.75,NA,0,0,storke_ranch_North
519,97418bf8-70e8-4c43-9733-628dda783ab1,3/8/19 8:00,storke_ranch,NA,Kelly Hildner,North,13,NA,-119.8659046,34.42134392,storke_ranch_North
586,404b1561-62b4-49ba-914f-926c97a37ffa,3/15/19 7:00,storke_ranch,NA,Kelly hildner,North,10.75,NA,0,0,storke_ranch_North
757,f4c547f0-f3e6-4d6e-81f4-39f9a5e5fe5e,4/1/19 7:00,storke_ranch,NA,Kelly Hildner,North,5.5,NA,-119.8658789,34.42110315,storke_ranch_North
154,28fb4e4e-eb94-4966-84db-277706bb4166,2/1/19 8:00,storke_ranch,NA,Kelly hildner,North,12.5,NA,0,0,storke_ranch_North
871,de4c8287-415c-47c8-8c40-120aebd10960,4/11/19 7:00,storke_ranch,NA,Kelly Hildner,North,0,NA,-119.8663965,34.42166013,storke_ranch_North
87,dce052e3-ff44-447d-8af5-5d94daa62626,1/14/19 0:00,storke_ranch,NA,Joanna Tang,South,11.5,NA,0,0,storke_ranch_South
39,a2bf7fca-a64c-4ca5-b916-6cded46fa8ee,1/25/19 8:00,storke_ranch,NA,Kelly hildner,South,8.75,NA,-119.8660833,34.42088191,storke_ranch_South
80,b68992e0-a407-4073-9002-65ce71b279bc,1/30/19 8:00,storke_ranch,NA,Kelly Hildner,South,6.75,Water clear; some algae.,-119.8659196,34.42105299,storke_ranch_South
217,fb8db612-05c5-4aca-abc9-22b7acdcb06c,2/8/19 8:00,storke_ranch,NA,Kelly Hildner,South,12,NA,0,0,storke_ranch_South
299,efa146c9-8d78-4f9f-84ec-a293f6b927a1,2/15/19 8:00,storke_ranch,NA,Kelly hildner,South,13,NA,0,0,storke_ranch_South
395,990fac00-17b6-4cc5-a68e-28f052e3938d,2/22/19 8:00,storke_ranch,NA,Kelly hildner,South,11,NA,0,0,storke_ranch_South
518,0ffe041e-9ada-46c7-8efb-dd29497428b6,3/8/19 8:00,storke_ranch,NA,Kelly Hildner,South,13,NA,-119.8660391,34.42107952,storke_ranch_South
585,737c15ad-0619-4085-a4f2-a23243e4000e,3/15/19 7:00,storke_ranch,NA,Kelly hildner,South,10.5,NA,0,0,storke_ranch_South
756,b1201fc8-8b0e-4a24-8156-1c4322b6981e,4/1/19 7:00,storke_ranch,NA,Kelly Hildner,South,4.25,NA,-119.8656423,34.42099176,storke_ranch_South
870,b2a89624-2346-466a-ace9-2098d9ae8866,4/11/19 7:00,storke_ranch,NA,Kelly Hildner,South,0,NA,-119.8663965,34.42166051,storke_ranch_South
153,a448bee5-f03f-4409-b831-b0bc5f829dbc,2/1/19 8:00,storke_ranch,NA,Kelly hildner,South,12,NA,0,0,storke_ranch_South
449,7c1c17e3-8403-4ac2-8bcc-0a1abc57a168,3/1/19 8:00,storke_ranch,NA,Kelly hildner,South,12.5,NA,0,0,storke_ranch_South
74,9df7d6a5-b3c3-4300-8998-8bffbe558dcb,1/30/19 8:00,west_campus,NA,Jessica Nielsen,8,0,NA,-119.8775297,34.40964235,west_campus_8
72,1eadb539-0125-48d8-a88a-98335edac8fa,1/30/19 8:00,west_campus,NA,Jessica Nielsen,9,4.625,NA,-119.8774218,34.40979585,west_campus_9
71,b7a52cdd-d598-4434-93a1-42a45fd81564,1/30/19 8:00,west_campus,NA,Jessica Nielsen,10,4.25,NA,-119.8776891,34.41017702,west_campus_10
70,511b4685-bbdf-473f-a20c-348f61b37896,1/30/19 8:00,west_campus,NA,Jessica Nielsen,11,2.75,NA,-119.8781868,34.41001063,west_campus_11
73,bba84ec0-cec6-485f-99fe-5dbae38a83b3,1/30/19 8:00,west_campus,NA,Jessica Nielsen,13,0,NA,-119.8777919,34.40953733,west_campus_13
10,50ab14ec-e151-472a-9a0e-14934b932466,1/17/19 8:00,west_campus,NA,Joanna Tang,1,9.5,NA,-119.8707233,34.41062783,west_campus_1
126,edf8eac0-05ae-4ac7-8873-2cf260584fa1,1/18/19 0:00,west_campus,NA,Joanna Tang,1,9.5,NA,0,0,west_campus_1
36,0f2a978b-640e-4055-b0a7-78a6510d6466,1/25/19 8:00,west_campus,NA,Evan Hobson,1,7,NA,-119.8695848,34.4104259,west_campus_1
144,1bb6b1bf-0eb4-4047-b817-eecf905dc952,2/1/19 8:00,west_campus,NA,Evan Hobson,1,9,NA,-119.8710926,34.4108826,west_campus_1
226,27f4bd6c-1937-467d-bc52-738a5f2d1f4e,2/8/19 8:00,west_campus,NA,Evan Hobson,1,9,NA,-119.8703715,34.41060249,west_campus_1
304,b6b901c0-f515-4495-95c1-4dc4023e21de,2/15/19 8:00,west_campus,NA,Evan Hobson,1,10.125,NA,-119.8710106,34.41051796,west_campus_1
398,4f5fbf94-08f1-4004-af00-9b5d2c79f6bd,2/22/19 8:00,west_campus,NA,Shaina,1,8.5,NA,-119.8546664,34.41963289,west_campus_1
685,f4b933a0-f320-4514-a897-760ab00bb802,3/1/19 8:00,west_campus,NA,Shaina,1,8.25,NA,-119.869152,34.41059346,west_campus_1
690,77adfb80-21b0-4b3e-b7a7-f4235d16606b,3/8/19 8:00,west_campus,NA,Shaina,1,9.5,NA,-119.8690929,34.41076764,west_campus_1
695,ec642907-78c2-4572-9eca-df47b90d1e7d,3/15/19 7:00,west_campus,NA,Shaina,1,8,NA,-119.8690662,34.41075691,west_campus_1
705,796be6aa-2e2e-4b1d-8605-aeb566fcc8de,3/22/19 7:00,west_campus,NA,Shaina,1,6.75,NA,-119.8690661,34.41076919,west_campus_1
700,ec69fb4d-8e24-4f9e-92ce-2966a99494be,3/28/19 7:00,west_campus,NA,Shaina,1,5.125,NA,-119.8690618,34.41073235,west_campus_1
860,7783bc82-435b-4e66-b0e5-895e1cfcbc08,4/12/19 7:00,west_campus,NA,Evan Hobson,1,0,NA,-119.8727856,34.41013594,west_campus_1
20,adbf4ba7-34bb-49c9-abfe-0c7512a705bf,1/17/19 8:00,west_campus,NA,Joanna Tang,2,6,NA,-119.8638797,34.41417766,west_campus_2
127,94399c74-3c5c-4cde-8a0b-68905267e988,1/18/19 0:00,west_campus,NA,Joanna Tang,2,6,NA,0,0,west_campus_2
34,05cfb3b6-fb78-4f8a-80df-3963d7791ed6,1/25/19 8:00,west_campus,NA,Evan Hobson,2,4.375,NA,-119.8711504,34.41107446,west_campus_2
145,d23b9856-6d36-4efb-a955-e1746571d1ce,2/1/19 8:00,west_campus,NA,Evan Hobson,2,6,NA,-119.8711208,34.41090452,west_campus_2
223,249566f2-b138-490a-8b9a-910acb9f5874,2/8/19 8:00,west_campus,NA,Evan Hobson,2,6.25,NA,-119.8712076,34.41091511,west_campus_2
302,c5dd9938-490e-41d5-a6c7-b17f91f1f6ca,2/15/19 8:00,west_campus,NA,Evan Hobson,2,7.375,NA,-119.8710631,34.41065197,west_campus_2
